	padj	log2FoldChange
ENST00000395238.5_IP6K1-202	0.000868593371717874	3.33178028638184
ENST00000612977.4_RBIS-209	3.28337258608255e-08	4.90357808515993
ENST00000529717.6_DEAF1-210	0.000170867145203391	1.58415804626593
ENST00000682936.1_DEAF1-213	2.37488477747316e-05	1.5987959363073
ENST00000626818.1_RIC8A-217	0.00186499588927579	2.12348966590471
ENST00000496152.1_NDUFAF3-206	7.92189618359657e-18	2.40704514748
ENST00000314636.3_DHFR2-201	0.00358795638839126	3.25742104349872
ENST00000532500.1_CPNE7-206	0.00208945833677004	1.60393020526148
ENST00000323744.10_MPI-201	7.37292789852523e-18	4.43127745737223
ENST00000562800.5_MPI-206	0.000558521925528832	2.5087267195262
ENST00000534871.5_AURKB-202	0.00476557223465198	2.53717548088705
ENST00000586803.1_CALR-203	0.000300631139719815	1.81883219619503
ENST00000547217.5_PACS2-205	0.00229538510205458	2.54461787363377
ENST00000298743.9_GAS1-201	2.67660397516789e-05	3.01275049008557
ENST00000321854.13_ACBD4-201	0.00168103296270101	3.00707916117765
ENST00000586346.5_ACBD4-207	2.53309231626389e-05	3.847087020819
ENST00000540499.2_IDH2-202	3.17121831398459e-06	3.38875340896189
ENST00000469379.5_DEXI-202	0.00115659467235473	2.74571031697292
ENST00000403172.8_PYCR1-204	3.73388548856383e-05	2.41035149479303
ENST00000419372.5_SFXN4-203	0.00247080472893404	2.68527538432141
ENST00000395564.9_UPP1-203	0.00184143203082416	2.89010678833225
ENST00000328268.9_CRELD2-201	0.00119133911822382	1.63380649569206
ENST00000463526.1_CMSS1-202	0.00113133906426414	1.68983079345811
ENST00000330334.7_HDDC3-201	1.82702092286242e-07	3.762152929507
ENST00000678105.1_HGS-260	0.00116910987370703	2.90368860159898
ENST00000335509.11_TPCN1-201	2.0420166137531e-15	2.43622655323837
ENST00000394485.5_MT1X-201	1.5190611424969e-05	1.89450378210733
ENST00000341772.5_DNER-201	0.00101227875499553	1.72621613096046
ENST00000567495.6_CLN3-227	7.70261129980944e-05	4.75875197218305
ENST00000485407.1_NHLRC3-205	0.00455036139861307	2.86810532960446
ENST00000579682.1_DHFRP1-201	0.00332695391422303	3.09959349062245
ENST00000416699.5_RRP7A-202	4.54886502639903e-07	1.77443925910987
ENST00000627121.3_IARS1-211	6.96721680258569e-10	1.81333356083885
ENST00000360620.7_EPHB4-202	0.00167832941014862	3.08602639894014
ENST00000315274.7_MMP1-201	0.002974833697753	1.69581230081646
ENST00000579724.5_AMZ2-208	0.000250031842607579	2.89076586419146
ENST00000372874.9_ADA-201	2.09149932290775e-06	4.48297893786452
ENST00000359462.9_PCBP2-202	7.69479397873641e-05	1.58633704839772
ENST00000519746.5_TBC1D9B-208	0.000840800938135125	3.2868897789668
ENST00000360031.6_ENTPD6-202	0.00229538510205458	2.29647143284123
