	padj	log2FoldChange
ENST00000366991.5_DTL-201	0.00136799707011702	-2.51641434706892
ENST00000428931.6_UBAP2L-207	6.61666780018473e-13	-1.60359635866325
ENST00000350592.7_C1orf43-201	7.03029176345477e-17	-7.50602682899912
ENST00000368799.2_FLG-201	0.00234458195448535	-1.68207504163518
ENST00000413359.6_CEP170-205	0.00202463392028039	-2.71073604463839
ENST00000367202.9_ETNK2-203	0.00443592795781637	-1.58250418639103
ENST00000437944.5_SCRN3-206	0.00070138322447578	-2.84395529787647
ENST00000272748.9_LNPK-201	0.00180095904276782	-1.81479044825864
ENST00000261037.7_COL8A1-201	0.000258564071086421	-1.64351091079399
ENST00000621757.1_COL8A1-208	4.95808371108602e-05	-1.76827805253406
ENST00000485161.5_RABL3-207	5.32906192606341e-05	-3.43637638298687
ENST00000512087.5_OCIAD2-207	0.00102164365559321	-1.81841334019123
ENST00000394706.7_TBCK-203	0.000714430885798081	-2.83485364798974
ENST00000462674.1_BOD1-203	1.74647860814339e-07	-4.94955879810784
ENST00000472404.1_NIPSNAP2-209	0.000598264904659692	-3.5558822315807
ENST00000695776.1_ZNF185-211	7.02415068633037e-07	-2.37578845354063
ENST00000356537.9_CCDC25-201	7.87955629113514e-07	-1.65868081292012
ENST00000276533.4_GINS4-201	0.00116111969317928	-2.25195001980778
ENST00000521434.5_MRPS28-207	0.00421138078411678	-2.73609339420885
ENST00000679115.1_TERF1-216	0.000509860455630536	-1.87407251337572
ENST00000522800.5_EIF3H-211	9.24702004787195e-05	-2.99589312468419
ENST00000276692.11_TATDN1-201	3.45569369557172e-11	-1.86142361288642
ENST00000449291.7_NAPRT-204	5.00960692034988e-06	-4.09646504038329
ENST00000543693.5_NFIB-210	8.52656312385644e-05	-4.08252492695974
ENST00000578845.2_CDKN2A-212	1.78586749121408e-05	-4.19407460411446
ENST00000341734.8_ASTN2-203	0.00175157398600659	-2.31272811402367
ENST00000372040.9_GBGT1-203	0.000284643982514964	-3.81026482385147
ENST00000481476.1_PTGES-202	0.000176810695527578	-2.13384597926722
ENST00000323301.8_LRSAM1-202	0.00289230459511851	-2.54987772311838
ENST00000278460.12_CSTPP1-201	7.48330767791489e-10	-2.00724419818325
ENST00000525895.5_CSTPP1-207	1.55138673695437e-06	-4.24084931709776
ENST00000524782.6_ARFGAP2-205	3.31938006681517e-12	-1.76009952946348
ENST00000528041.5_ARFGAP2-215	8.8283888738641e-05	-3.58517653687795
ENST00000278550.12_TENM4-201	0.00100173925683623	-1.92274284097622
ENST00000527446.5_RPS3-209	0.000524936470258831	-1.58193754128282
ENST00000528439.5_RPS3-210	1.12961775777267e-05	-1.58954757189627
ENST00000694934.1_HYOU1-227	0.000524936470258831	-2.77443291232389
ENST00000411589.6_TMEM25-205	0.000401966158645491	-3.12071292034877
ENST00000317459.11_TRPT1-201	0.00311285892404202	-1.68380679625091
ENST00000394547.7_TRPT1-203	3.43441956396009e-06	-3.29237868134059
ENST00000279263.14_TM7SF2-201	1.40585939939921e-08	-1.86423289379632
ENST00000279804.3_CTF1-201	0.00340517495172938	-1.63292134406919
ENST00000532234.5_PRSS23-206	3.57078275826644e-09	-3.64995132773234
ENST00000510047.5_ATPSCKMT-205	0.00278630169742839	-3.14357915537277
ENST00000511437.6_ATPSCKMT-207	0.00066025224383232	-2.48095441461531
ENST00000545373.1_ABCB9-217	0.00464406574285877	-2.19173573464689
ENST00000281081.12_NUBPL-201	0.00408583367853328	-1.59161305406688
ENST00000392594.7_THYN1-203	1.31330956694157e-12	-2.457091582448
ENST00000281419.8_ASAP2-201	8.51829797801125e-13	-2.76626568106151
ENST00000281453.10_CENPU-201	0.000212384894830881	-3.26525302418192
ENST00000510146.5_CENPU-205	0.004989254827683	-2.49300598479928
ENST00000281623.8_FBXO4-201	0.00035445713445494	-3.48908732463025
ENST00000409185.5_FAM168B-202	0.00206907193732691	-2.76877942289634
ENST00000282074.7_SPC25-201	0.000814579343016013	-3.010185466684
ENST00000410055.5_PDK1-203	1.12434208153757e-05	-2.86894043913852
ENST00000551804.5_PFKM-225	5.74050554851938e-09	-4.1590074288763
ENST00000602300.5_HNRNPDL-206	8.6228043124653e-24	-2.4495115265859
ENST00000614627.4_HNRNPDL-207	0.00470589818364138	-2.22303326241309
ENST00000282903.10_PLOD2-201	5.38791828796555e-15	-2.62868501325875
ENST00000445150.3_SRP19-203	0.00124821262947477	-3.05342033405161
ENST00000283006.7_CENPH-201	4.43165566603059e-06	-2.72621048984461
ENST00000674984.1_CAST-247	6.06644375835554e-07	-4.48627360568125
ENST00000522864.5_CETN3-206	1.50012656674067e-05	-2.58708008638324
ENST00000399496.8_CABYR-203	5.00508216130546e-05	-2.25896135819802
ENST00000284202.9_IMPACT-201	1.27106942897273e-06	-2.33172418486274
ENST00000370474.4_SDHAF4-201	0.000579694597447497	-2.25308795927575
ENST00000284290.8_TBRG1-201	5.23566881435308e-09	-5.2687353571753
ENST00000344922.10_MIA3-202	0.000429295727981517	-1.73808233086251
ENST00000396184.7_PDE1C-203	0.00198896031588885	-1.74611528823154
ENST00000396191.6_PDE1C-205	0.00170265520208646	-1.84870010059124
ENST00000504170.2_ZCCHC10-203	0.000579282701285389	-2.98042016155199
ENST00000357443.2_MOV10-201	1.93645542566246e-05	-4.00891032382236
ENST00000286070.10_RBM45-201	0.000286401037948008	-1.99030949531085
ENST00000413966.2_PDIA4-202	3.52520858314608e-05	-1.84941943875422
ENST00000502783.5_PXYLP1-203	0.00451721773732831	-3.18487321949807
ENST00000622845.5_RMND1-204	0.000934358423273919	-3.24921458025642
ENST00000544599.5_TMBIM4-209	7.99315688653135e-06	-2.22781752315501
ENST00000286627.10_KCNMA1-201	1.85868865326144e-06	-2.3015010498035
ENST00000639716.1_KCNMA1-269	1.55138673695437e-06	-3.68968308451537
ENST00000486719.5_RWDD2B-206	0.00148018656094924	-3.02429856873216
ENST00000309268.11_EEF1A1-201	1.39538560501489e-08	-1.64473411136956
ENST00000287600.9_PDE6D-201	3.2099456383634e-09	-2.13028588943183
ENST00000457367.5_EXOG-212	0.00408877817227397	-2.64850656670768
ENST00000379624.6_BABAM2-204	1.34243394692235e-06	-2.03934668214562
ENST00000425248.5_COPG2-202	2.33585415686058e-06	-2.18778591313647
ENST00000517305.5_DMTN-207	0.00104335016081555	-2.64479265244437
ENST00000437395.5_DONSON-205	0.00043278956662478	-2.1142627516334
ENST00000372318.8_CCDC24-201	0.00350283760583772	-2.98390011833669
ENST00000348579.6_ZDHHC1-201	0.000890288776216607	-2.80919657761216
ENST00000476658.5_DFFA-203	0.00432586514081776	-2.03326166470449
ENST00000398165.8_CBS-204	0.00144667586502971	-2.60498659247986
ENST00000398085.7_PDXK-206	1.5993488742812e-05	-4.3414574140458
ENST00000469972.5_RALGDS-208	0.00114766692421018	-3.09837204761745
ENST00000291775.3_GPSM1-201	0.00139263339020888	-3.13995633934218
ENST00000373284.10_TOR2A-203	0.00150625053407334	-1.61669033305398
ENST00000590485.1_SAFB-208	0.000360908586680356	-3.51614357505303
ENST00000416683.5_NBEAL2-201	0.000180000736984576	-3.75061446879045
ENST00000529920.5_RPL8-209	4.33248711942214e-05	-2.92662969018683
ENST00000292644.5_PSMC2-201	0.000916891178165611	-1.98337656751309
ENST00000433733.5_PCYT1A-207	9.83806756999922e-05	-3.56631356889107
ENST00000293195.10_FDXR-201	3.09583280826904e-06	-1.87591881563384
ENST00000594350.1_JOSD2-201	2.1376495139373e-09	-5.32354803655991
ENST00000325962.9_MEIOB-201	3.53510954472766e-05	-3.86327919460994
ENST00000561487.1_AMDHD2-204	0.00132341688100452	-3.21908641943607
ENST00000526334.5_ZFPL1-205	1.10449928516618e-05	-3.92583373242213
ENST00000699075.1_CMPK1-207	0.00106480174311279	-3.07254066560636
ENST00000294360.5_CZIB-201	1.97703559620724e-09	-1.86229306903429
ENST00000616661.5_DHRS3-204	1.68908032457583e-08	-1.88463500361481
ENST00000339394.7_SDC3-202	0.000388111933078752	-1.6624553024174
ENST00000420515.1_FAAP20-207	0.00377931003345052	-2.01932400216771
ENST00000368072.10_PEX19-201	5.04421616972382e-05	-2.10605410437431
ENST00000295008.8_MRPL55-201	0.00188571734449477	-2.07920519091959
ENST00000366777.4_COQ8A-201	0.00397761609327915	-2.32354785970256
ENST00000295748.7_AZI2-201	4.59410131054349e-05	-1.77223081272355
ENST00000495891.1_TIPARP-206	0.00368098784794443	-3.06770936191619
ENST00000295958.10_SMIM14-201	2.76181073996659e-06	-2.37548610297174
ENST00000383814.8_IL17RE-201	0.00071533899867018	-3.01483403949322
ENST00000452070.6_CRELD1-206	0.00252508997753408	-3.02273516584769
ENST00000463563.6_U2SURP-203	0.0024679859021908	-1.69104326093524
ENST00000487036.1_TASOR-208	0.000370458599249348	-3.12385956667718
ENST00000296424.9_BDH2-201	0.0004112201815871	-2.35062827662411
ENST00000506521.5_BDH2-206	0.00317358287497125	-1.64278226418145
ENST00000447436.5_APEH-205	0.000107790603394563	-3.17262291158345
ENST00000446922.6_HMGB2-203	0.0022828318020417	-1.88417151272353
ENST00000502975.1_CCDC112-203	0.00191948204172689	-3.3041020170196
ENST00000296805.8_GFM2-201	2.84447714739807e-09	-1.84323308263588
ENST00000530856.1_WASHC5-208	7.08156732235557e-06	-4.53327369693458
ENST00000380733.9_PSIP1-203	1.21378724515293e-05	-1.81550309309156
ENST00000380738.8_PSIP1-204	5.85002723124282e-05	-3.44678633668592
ENST00000374736.8_ABCA1-202	2.06457949964235e-09	-2.20029258724085
ENST00000634393.1_ANKS6-207	0.000213647767976367	-2.6750960155328
ENST00000297873.9_METTL27-201	1.36054308118421e-14	-2.16101951113323
ENST00000394083.6_GAPVD1-203	0.00156804250811576	-3.07666024241721
ENST00000468781.5_CARD19-204	0.000137611590990041	-3.02858739781536
ENST00000453980.3_MARCHF8-205	0.00368261304507113	-2.8229586729559
ENST00000382374.9_MICU2-201	2.18342612225484e-11	-1.73588454277212
ENST00000298556.8_HPRT1-201	2.66669237245804e-07	-1.58853924128691
ENST00000342502.6_IKBIP-202	3.00210235210508e-09	-3.60491778513795
ENST00000448775.4_CLMP-201	9.87885919306381e-11	-2.1060520377586
ENST00000493661.2_SERPINB8-207	0.001323548156667	-3.55750554292029
ENST00000550595.2_HSP90B1-207	5.15751947922058e-12	-2.51621270138773
ENST00000680316.1_HSP90B1-218	6.85700230218647e-09	-2.15443987696099
ENST00000299977.9_SLFN5-201	2.65064641827063e-08	-2.24857992987801
ENST00000679624.1_SMAD3-216	0.000316449453421008	-2.49218972348449
ENST00000266304.9_TEF-201	0.000145634805932841	-2.06181381982152
ENST00000300452.8_COQ4-201	2.99924333386434e-08	-1.60342411641854
ENST00000588183.5_HDHD2-205	1.70162406814972e-09	-5.56273763238989
ENST00000529460.1_ATP5MG-204	0.00383030183117106	-1.84385014014681
ENST00000300738.10_RRM1-201	1.14721362117544e-05	-1.74542570076974
ENST00000565842.1_MVD-212	0.00483863379305657	-2.65544307560304
ENST00000301071.12_TUBA1A-202	1.33843581246673e-29	-2.06829321541338
ENST00000520857.5_TRAPPC9-207	0.00287866577861947	-1.6318936868071
ENST00000344595.10_SRR-201	0.000288076134294978	-2.05891018211539
ENST00000301634.12_TK1-201	0.000105990418972896	-2.49079564718601
ENST00000403550.5_BSCL2-205	7.72739499190354e-06	-3.37910958221554
ENST00000540567.1_ATG16L2-214	7.60375643535137e-05	-2.1518935394318
ENST00000642886.1_CTNNB1-220	3.25024543095796e-09	-1.61203841709709
ENST00000301905.9_PBK-201	0.00104364328907678	-2.06779273337796
ENST00000524266.1_PBK-204	0.000418418528031418	-2.51747358135985
ENST00000307365.4_DDIT4-201	0.000283788687739726	-1.76243931671807
ENST00000463947.5_NT5DC2-205	7.47334039877558e-06	-4.44313420710399
ENST00000302819.10_ACOX2-201	1.35550910120716e-08	-2.04446844191449
ENST00000342228.7_SLC20A2-201	2.41978242852238e-07	-1.85156150968235
ENST00000506762.2_DNAJC21-202	1.64815829366482e-06	-1.81795107814101
ENST00000707109.1_MFF-228	0.00317688152470922	-1.85076330989603
ENST00000569466.1_CD2BP2-203	0.000444406120601001	-2.82175722195844
ENST00000490276.5_SLC50A1-211	1.46782419899538e-05	-3.47244622797359
ENST00000315567.13_MRPL1-201	4.03262151151006e-10	-1.91825866292796
ENST00000307407.8_CXCL8-201	0.000550433701811946	-2.73367517092372
ENST00000569957.5_INO80E-213	0.00373081761496301	-1.75199140923001
ENST00000466333.5_BUB1-207	0.00360179361687326	-2.72971942748565
ENST00000306897.9_RAC3-201	5.49785499656101e-15	-2.33191325497373
ENST00000323716.8_ARMC10-202	0.000360908586680356	-4.00931222112049
ENST00000304430.10_NUDT6-201	0.00132033940531983	-2.3878601517549
ENST00000529590.5_C11orf24-204	0.00455534914375543	-2.69437239991242
ENST00000302188.8_RBKS-201	0.00011035266119632	-3.49151830145105
ENST00000531366.5_TMEM126A-205	0.00236158706806518	-2.42756172272194
ENST00000304567.10_RRM2-201	1.76270337737272e-07	-3.74447661936646
ENST00000485717.1_RRM2-207	0.000235988043347632	-3.53638416094821
ENST00000493792.1_TRAPPC12-222	1.42716371932106e-06	-4.54266894942456
ENST00000670459.1_MIR31HG-205	0.00260626805231093	-2.86853046721394
ENST00000317633.14_SERF1A-201	6.0125462699798e-05	-1.71293391476245
ENST00000378700.8_ID4-201	5.77461082806025e-05	-2.10606051380046
ENST00000306821.3_NEGR1-201	8.45791933647318e-06	-2.40168759578295
ENST00000307227.10_SUCLG2-201	2.82614658943041e-22	-1.7726072799994
ENST00000533045.5_FIBP-212	2.40892573643043e-05	-3.29482851084187
ENST00000542139.1_RAD9A-207	0.000713094438132827	-2.97668749342217
ENST00000393877.3_TMEM134-202	0.00211841107729888	-2.23739420678581
ENST00000537601.5_TMEM134-210	0.000547315602660812	-2.76655232705071
ENST00000417689.6_CES2-202	0.00136256362547369	-1.76264298547058
ENST00000530534.1_NADSYN1-217	0.00385200537802902	-1.61611533045717
ENST00000527316.6_DHCR7-206	0.000773241810799726	-2.83225058946193
ENST00000666144.1_MIR4435-2HG-257	0.000377309706472137	-3.37800253612908
ENST00000449682.3_MST1-202	0.00306664919647321	-2.13381151713958
ENST00000495627.2_GMPPB-205	0.000197803796995114	-3.0627840903289
ENST00000462686.1_NMNAT1-203	0.00296864341027787	-2.40083942770332
ENST00000309558.8_SUSD5-201	0.00099932183022393	-1.88493442020944
ENST00000360962.10_C11orf80-201	0.00104588737400434	-2.85457776007983
ENST00000373671.7_AGFG1-202	0.00374597154060874	-2.874198368334
ENST00000337003.4_ATP5MK-202	2.67411013721457e-11	-3.78530063943522
ENST00000530961.5_CCS-206	0.00126537211670742	-2.41889672090809
ENST00000564955.5_IQCK-208	0.00128687158701922	-2.76340503906226
ENST00000646222.1_SRP72-206	0.0042911712939675	-1.60365701857328
ENST00000479934.5_DHX36-208	0.00317358287497125	-1.82524382103488
ENST00000494626.6_CTBP2-211	0.000317576499675933	-3.17509964895944
ENST00000581438.5_ATG13-228	0.00293342136595664	-2.50206496613717
ENST00000663595.2_UCP2-211	6.68684351298956e-35	-2.34120242947862
ENST00000536003.5_PAAF1-207	0.000248900817174282	-2.1722667046687
ENST00000525996.7_RPS6KB2-207	0.000838416173392283	-1.81246419740651
ENST00000435091.7_BAIAP2-205	0.000272324633687397	-1.93829797895116
ENST00000591909.5_TUBB6-213	1.59543442710546e-08	-2.07889027867546
ENST00000395238.5_IP6K1-202	0.0021883155432236	-2.70420190971714
ENST00000406452.8_RMDN1-201	2.85890055067036e-12	-2.5660305645702
ENST00000522942.1_RMDN1-216	0.00255127745969479	-3.06285885786099
ENST00000612977.4_RBIS-209	7.03165145277858e-09	-4.99736404352167
ENST00000323274.15_TYMS-203	0.000998310901611375	-2.17318605015082
ENST00000371589.9_MAN1B1-202	4.62801106993114e-05	-2.98673020151361
ENST00000626818.1_RIC8A-217	0.000232944366467772	-2.48603735016183
ENST00000496152.1_NDUFAF3-206	5.58486333149939e-32	-3.15778091181924
ENST00000323468.10_POGLUT3-201	0.000819897054130602	-2.56338562467535
ENST00000319550.9_NT5DC1-201	0.000248833358924095	-2.21477612431581
ENST00000314636.3_DHFR2-201	0.00200569813711116	-3.157873647936
ENST00000323744.10_MPI-201	2.23903727605025e-16	-4.17519992502117
ENST00000535694.5_MPI-203	1.0077262956819e-07	-1.59943734766839
ENST00000562800.5_MPI-206	0.000903835164352164	-2.07665281763194
ENST00000601048.6_SELENOW-211	2.57205600543422e-15	-1.65470250618956
ENST00000534871.5_AURKB-202	0.00135974999244774	-2.67512591427935
ENST00000473931.1_MAGED1-206	0.00202372142955749	-2.25566325200051
ENST00000614565.5_CDH4-203	1.99939958038626e-06	-1.97969661475123
ENST00000634871.1_R3HDM2-215	0.000139551864947278	-3.20779739285673
ENST00000324453.13_MTURN-201	0.000695254299431107	-1.64931504178991
ENST00000321854.13_ACBD4-201	0.00264935591249634	-2.54070124992925
ENST00000586346.5_ACBD4-207	8.14155925895773e-07	-4.39774883724919
ENST00000540499.2_IDH2-202	6.18645250474158e-10	-4.24482089946229
ENST00000560061.1_IDH2-204	0.00150527961703937	-1.88922882622141
ENST00000469379.5_DEXI-202	0.000474454077622142	-2.7362087818745
ENST00000330333.11_BACE2-202	0.00106812148070748	-1.59920679933409
ENST00000403172.8_PYCR1-204	3.03913968682486e-05	-2.31834974986918
ENST00000396496.7_CCDC125-202	0.00380600498812386	-1.75549332313003
ENST00000458408.6_CCDC159-201	0.00268740802966495	-2.61389230060912
ENST00000483527.5_COA5-205	1.19321213528875e-06	-1.61008597539751
ENST00000432883.5_TANGO2-210	0.000613334314132472	-2.67900791344463
ENST00000419372.5_SFXN4-203	0.00120669137229704	-2.63355057612884
ENST00000332704.5_TBL3-201	0.00212406833533394	-1.59386942598491
ENST00000216121.12_NIPSNAP1-201	1.60400249015099e-06	-1.7082402888823
ENST00000289488.8_LRRC51-201	0.00428342056862431	-3.09465102749862
ENST00000328268.9_CRELD2-201	1.76943689556221e-12	-2.95778643996029
ENST00000463526.1_CMSS1-202	0.000100126485945109	-1.82854692191313
ENST00000330334.7_HDDC3-201	7.45499230137121e-09	-4.00259452809059
ENST00000427177.6_SEPTIN9-203	1.79178885839346e-06	-1.71765264970762
ENST00000452895.5_IMMP2L-207	0.00112648585586606	-2.12992271289727
ENST00000217173.7_UBOX5-201	0.00270232703982833	-2.39505308128551
ENST00000533846.5_NRBP2-210	0.00147354782934972	-2.00421085717347
ENST00000678105.1_HGS-260	0.00137093755389495	-2.55592297241052
ENST00000376356.5_THNSL1-201	0.00135002486819406	-2.81824332332823
ENST00000257626.12_GSAP-201	3.58527535129075e-08	-2.83712477566127
ENST00000702134.1_MIR22HG-232	3.41145564306612e-06	-4.87426046652564
ENST00000335647.9_KATNA1-202	0.000231795309351173	-3.60861218249138
ENST00000379380.9_LYRM7-201	0.000878741370280865	-2.19222728549909
ENST00000414832.2_PTRH1-202	0.00394834116523625	-2.3959164799021
ENST00000334661.5_PLCD1-201	0.00188160447024096	-2.08010877412119
ENST00000334696.11_ENTPD5-201	0.000530045233605208	-1.95452698237446
ENST00000375735.7_DYNC2H1-202	0.00172623342332957	-1.81085835935352
ENST00000528670.5_DYNC2H1-205	0.000732448250048136	-2.0877441664718
ENST00000548596.5_MCRS1-206	0.00171320186345945	-2.68537684908679
ENST00000342607.10_TMEM120B-201	0.000609758011534228	-3.16349275913817
ENST00000372935.5_TRMT2B-201	7.99686728089487e-05	-3.50617696359871
ENST00000579682.1_DHFRP1-201	0.000168073904626198	-3.68009879954188
ENST00000606514.5_ADAT2-203	0.00426357610617653	-2.70675195920291
ENST00000416699.5_RRP7A-202	3.99978130452022e-11	-2.15491260302049
ENST00000561621.5_MATCAP1-202	0.00220136826571661	-2.86205233118527
ENST00000409385.5_SPATS2L-206	0.00350515230195831	-3.24120785167601
ENST00000358776.7_ACADSB-201	0.00355767513037066	-1.82332315228199
ENST00000371460.5_SUPT3H-203	0.00208060801152182	-2.14181496248451
ENST00000627121.3_IARS1-211	1.73790211233131e-15	-2.20725963681531
ENST00000684445.1_IARS1-236	8.82562151697248e-07	-1.65583064506484
ENST00000360620.7_EPHB4-202	0.00173084193949886	-2.77462963628779
ENST00000314752.12_SULT1A1-201	0.000269482457096896	-1.9790231067563
ENST00000566189.5_SULT1A1-202	7.44335690158998e-19	-1.98425234350569
ENST00000672093.1_MYO6-217	0.000250651926769062	-1.85412101205981
ENST00000392720.6_AMZ2-203	0.00368472738118321	-2.72292243519074
ENST00000579724.5_AMZ2-208	0.000105573322832007	-2.87600926576143
ENST00000372874.9_ADA-201	1.24056400356168e-05	-3.80922414263525
ENST00000394295.6_ANXA4-201	1.7278531314013e-05	-2.29828635979843
ENST00000409920.5_ANXA4-202	1.17564821973907e-19	-1.75818177688235
ENST00000460439.5_ANXA4-204	3.45569369557172e-11	-2.14697941344579
ENST00000359462.9_PCBP2-202	1.60620613598055e-07	-2.77772607573489
ENST00000554912.1_SLC25A29-208	0.000674952157757215	-1.69585977570602
ENST00000519746.5_TBC1D9B-208	0.000542344763317785	-3.12849208075525
ENST00000372216.8_COL4A6-202	0.00236158706806518	-2.90101457333357
ENST00000360031.6_ENTPD6-202	6.55806823845509e-05	-3.09187868769549
ENST00000678668.1_DPP4-221	8.56536071526136e-08	-4.7843304590902
ENST00000381007.9_SGTB-201	0.00417746733177263	-1.82199306043984
ENST00000409934.1_HIBCH-206	8.47219834434431e-06	-1.91901034030442
ENST00000251481.11_SULT1C2-201	0.000369046597870355	-3.38737641379838
ENST00000519234.5_ASPH-214	1.64279897379843e-15	-1.68343907108589
ENST00000697128.1_LRBA-221	0.000138570690916787	-3.16511474057927
ENST00000697129.1_LRBA-222	0.00486371436203189	-2.85240639670202
ENST00000355999.5_STK39-201	2.39213659343993e-05	-1.59213714512152
ENST00000456849.2_PAPSS2-202	5.90021694393755e-09	-1.65817666450309
ENST00000552810.6_CEP290-207	7.76251296455786e-05	-3.59437005123027
ENST00000371149.8_APCDD1L-201	0.000130176226202295	-2.05947787344839
ENST00000644959.1_OPA1-226	0.00354975778137881	-2.89311388497882
ENST00000361582.8_DZIP3-201	0.000328765573944219	-2.96077273392837
ENST00000604268.1_FAM229B-202	0.000293423073918188	-1.74524672521375
ENST00000466493.5_RUFY2-208	0.00493709201267993	-2.73604719494497
ENST00000376570.8_DDR1-227	0.00203048473135294	-2.76246899390167
ENST00000446312.5_DDR1-238	0.000930920141968983	-2.96548804511166
ENST00000377365.4_INSYN2B-201	2.0249977233106e-08	-2.04325173592578
ENST00000380456.8_RGL3-201	2.40892573643043e-05	-3.86513642135297
ENST00000436324.5_HMGN1-207	0.00144667586502971	-2.20359640598796
ENST00000399451.6_ANKRD28-201	0.000813398782000293	-1.87126869221016
ENST00000250237.10_QTRT1-201	3.05674561997468e-14	-2.94104010151793
ENST00000439742.7_MXD3-203	0.000815155560312676	-3.27782883326627
ENST00000513063.5_MXD3-208	0.00033219770647237	-3.3863975800032
ENST00000395366.3_PPP1CB-202	5.15541033660975e-07	-2.03905219072124
ENST00000396833.2_MDP1-202	5.55606108936863e-06	-4.15226355292429
ENST00000397443.7_CPNE1-204	1.09907131023393e-07	-4.6421774935425
ENST00000508854.2_SH3D21-207	0.00271825474522351	-2.0471060016139
ENST00000369880.8_AS3MT-201	0.000647392863154553	-2.33835303496074
ENST00000545339.5_CD27-AS1-209	0.00287980490748573	-2.51972540977564
ENST00000573553.5_PAM16-208	0.00169814938423715	-2.94809465468999
ENST00000450269.6_BTBD19-203	0.00331946091028093	-1.72892176877839
ENST00000627421.1_ENST00000627421	0.00394537183614358	-2.61180234069776
ENST00000665738.1_FGD5-AS1-209	0.000165436413850749	-2.93753432627639
ENST00000555004.3_C14orf132-203	0.000151784619964471	-1.77559875778157
ENST00000419624.1_ENST00000419624	0.00373802926147206	-2.81685701793703
ENST00000439211.7_DHFR-201	1.35345438835511e-07	-2.51888236016386
ENST00000448869.1_BCAN-AS2-201	7.32209082273589e-10	-2.73741078792038
ENST00000603037.2_FTX-210	0.000752690656304091	-1.94375385593493
ENST00000436078.5_LINC02015-202	0.000454404256072302	-3.46856593094011
ENST00000569031.6_PINLYP-205	0.000375770568927877	-3.47349096427101
ENST00000426997.5_C2orf74-202	1.39385807092117e-05	-3.99656864282178
ENST00000489686.5_C2orf74-206	0.00167814138161254	-2.6278010014373
ENST00000392688.7_FLG-AS1-202	0.00116908170860703	-2.30178995182953
ENST00000378875.8_ALKBH6-202	4.82489467259493e-07	-2.70143445638203
ENST00000485128.5_ALKBH6-212	0.00064759852659223	-3.6156622981549
ENST00000264990.11_ACAD11-201	9.66180228835385e-05	-1.89023653482866
ENST00000392283.9_PPIL3-202	0.000524936470258831	-1.70907330073524
ENST00000656446.1_SUCLG2-DT-205	0.00114819926218447	-2.22637218605151
ENST00000417500.5_ARPC4-202	0.00390553920933334	-2.09958202702841
ENST00000493929.1_RPSAP52-202	0.00240928207591578	-3.00343937286023
ENST00000266095.9_PISD-201	1.96038606602715e-06	-4.17214781717646
ENST00000490769.1_PSG4-205	0.00143841215305142	-2.0413865276736
ENST00000495316.2_PSG4-206	0.000387462003817325	-2.2314855844009
ENST00000597349.1_PSG4-210	5.36092440485399e-05	-2.00762397626179
ENST00000577821.5_MICAL3-213	0.00405274762088598	-2.81689998807301
ENST00000636358.2_ACY1-215	8.56596824968073e-10	-2.28459583238076
ENST00000290079.9_TMEM141-201	1.18151921786931e-12	-2.51557042604104
ENST00000601801.3_NEAT1-203	2.42170519469661e-08	-1.63605489070522
ENST00000612303.2_NEAT1-204	2.77660671148028e-07	-1.59677538240151
ENST00000645023.1_NEAT1-207	4.3898075598544e-08	-1.79115355714627
ENST00000533920.1_MIR210HG-203	0.00144570618120949	-2.02970294537202
ENST00000707024.1_OIP5-AS1-237	0.000209175719152368	-2.99444920747536
ENST00000269980.7_BCKDHA-201	3.73735868810752e-07	-1.80520172304596
ENST00000503882.1_LINC02057-201	0.000155699024390497	-3.45902084581456
ENST00000504792.6_THAP9-AS1-204	4.38182142381793e-06	-1.88754008480786
ENST00000508832.2_MALAT1-201	0.000282655449909809	-3.5415639169034
ENST00000314191.7_PRKDC-201	0.000338135362981055	-3.59575511083835
ENST00000518732.1_LINC01111-201	0.000586598206033649	-2.63398452372496
ENST00000656793.1_MIR100HG-252	0.00237062708476556	-2.50256168542715
ENST00000678374.1_CTSO-203	0.00412391899889607	-1.91277942306987
ENST00000679136.1_CTSO-204	0.00310663193882359	-2.63827725557986
ENST00000541391.2_LINC02454-202	0.00121664472158947	-1.96594517928511
ENST00000537570.1_ENST00000537570	2.32671869093828e-13	-1.98390920674879
ENST00000553141.1_ENST00000553141	7.41819704640055e-07	-1.7659488661847
ENST00000654187.2_PSMA3-AS1-215	3.73666827002608e-06	-4.81458587122431
ENST00000315491.12_TUBB3-201	0.00103348553041248	-2.07585720957928
ENST00000634529.1_ENST00000634529	3.15381022721978e-06	-2.7311658686934
ENST00000437916.2_LINC01833-203	0.000137590684214159	-2.02128802776927
ENST00000562298.1_VPS9D1-AS1-201	0.000213659884635316	-3.25694482543137
ENST00000562245.5_DISC1FP1-202	0.00190663475308276	-2.80518675114893
ENST00000565689.5_LOXL1-AS1-207	0.00132289643892636	-3.07080282609121
ENST00000574267.1_ENST00000574267	0.00144692712391957	-2.51124142996974
ENST00000618538.1_SEC22B-202	0.00111083366018198	-2.45172035649643
ENST00000582401.6_TXNIP-204	4.17926264087011e-06	-3.41205572810622
ENST00000427569.7_AARSD1-202	4.97399651624974e-06	-2.23452326639688
ENST00000606343.1_BCAN-AS1-201	0.00435183733902654	-2.0863326942836
ENST00000605886.1_ENST00000605886	2.93059767598589e-07	-2.51756600673339
ENST00000608794.1_SAP30-DT-201	0.00184291834278422	-1.9476083338811
